incident_zone,duration_hours,start_hour,metric,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications
4,2.0,17.0,incident_zone_strict_4min_rate,-0.016666666666666663,-0.05436928604663674,0.021035952713303413,10
4,4.0,16.0,incident_zone_strict_4min_rate,0.026515151515151512,-0.01678332390664008,0.0698136269369431,10
4,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
4,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.011666666666666664,-0.0061508961149850366,0.029484229448318362,10
4,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,-0.0187345821918698,0.0187345821918698,10
4,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.008514492753623181,-0.004329886989649685,0.021358872496896046,10
4,11.0,8.7,incident_zone_strict_4min_rate,0.024657986514764012,-0.002859390879998997,0.052175363909527026,10
4,12.0,8.05,incident_zone_strict_4min_rate,0.030583071948477952,0.003393465707395009,0.057772678189560896,10
5,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,5
5,1.0,17.5,incident_zone_strict_4min_rate,0.125,-0.170578031449098,0.420578031449098,8
5,2.0,17.0,incident_zone_strict_4min_rate,0.05,-0.06310785813991024,0.16310785813991024,10
5,4.0,16.0,incident_zone_strict_4min_rate,0.028535353535353542,-0.0046874127497225256,0.06175811982042961,10
5,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.04197802197802198,-0.010645856439886407,0.09460190039593036,10
5,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.03166666666666667,-0.009806214651300424,0.07313954798463376,10
5,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.021708937198067636,-0.005924288287806952,0.049342162683942224,10
5,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.021081871345029236,-0.005280105507317959,0.04744384819737643,10
5,11.0,8.7,incident_zone_strict_4min_rate,0.017916666666666657,-0.013508882652849663,0.04934221598618298,10
5,12.0,8.05,incident_zone_strict_4min_rate,0.019823232323232333,-0.006534431783814892,0.04618089643027956,10
6,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,4
6,1.0,17.5,incident_zone_strict_4min_rate,0.03125,-0.0426445078622745,0.1051445078622745,8
6,2.0,17.0,incident_zone_strict_4min_rate,0.03333333333333333,-0.04207190542660682,0.10873857209327348,10
6,4.0,16.0,incident_zone_strict_4min_rate,0.05,-0.012522721048471352,0.11252272104847136,10
6,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.03333333333333334,-0.04207190542660684,0.10873857209327352,10
6,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.025,-0.03155392906995512,0.08155392906995512,10
6,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.027783882783882774,-0.02566572255437552,0.08123348812214107,10
6,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.046258741258741264,0.006920605811613384,0.08559687670586914,10
6,11.0,8.7,incident_zone_strict_4min_rate,0.011634615384615387,-0.05419776250669798,0.07746699327592875,10
6,12.0,8.05,incident_zone_strict_4min_rate,-0.0051948051948051965,-0.045381458281292024,0.03499184789168163,10
7,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,9
7,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,4.0,16.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,11.0,8.7,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
7,12.0,8.05,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,11.0,8.7,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
8,12.0,8.05,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,6
9,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,9
9,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,4.0,16.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,11.0,8.7,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
9,12.0,8.05,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,3
10,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,7
10,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,9
10,4.0,16.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,11.0,8.7,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
10,12.0,8.05,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
1,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,10
1,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,10
1,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
1,4.0,16.0,incident_zone_mean_wait_min,0.004820424516211297,-0.04634882271476281,0.05598967174718541,10
1,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
1,6.0,14.983333333333333,incident_zone_mean_wait_min,-0.03311079907814722,-0.10172295751566214,0.0355013593593677,10
1,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.24824093368340955,-0.7517346142723265,0.2552527469055073,10
1,10.0,10.266666666666666,incident_zone_mean_wait_min,-0.09813353107561582,-0.24789671586437523,0.0516296537131436,10
1,11.0,8.7,incident_zone_mean_wait_min,-0.21493468866846044,-0.46858507392697296,0.038715696590052084,10
1,12.0,8.05,incident_zone_mean_wait_min,-0.02447833362572709,-0.21076132210601267,0.16180465485455847,10
2,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,8
2,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,10
2,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
2,4.0,16.0,incident_zone_mean_wait_min,0.1294743833360263,-0.16341702032644612,0.4223657869984987,10
2,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
2,6.0,14.983333333333333,incident_zone_mean_wait_min,0.01398176338070698,-0.017647182799508963,0.045610709560922925,10
2,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.032352871381455726,-0.3015860197042892,0.23688027694137778,10
2,10.0,10.266666666666666,incident_zone_mean_wait_min,0.07795994905871517,-0.15697990327997077,0.31289980139740114,10
2,11.0,8.7,incident_zone_mean_wait_min,0.0244294840381992,-0.09079135584776817,0.13965032392416657,10
2,12.0,8.05,incident_zone_mean_wait_min,0.2287304794815042,-0.3376433280444974,0.7951042870075058,10
3,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,9
3,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,10
3,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
3,4.0,16.0,incident_zone_mean_wait_min,0.09329818561870624,-0.11775697325472652,0.304353344492139,10
3,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
3,6.0,14.983333333333333,incident_zone_mean_wait_min,-0.07060942415714636,-0.23033903877529158,0.08912019046099887,10
3,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.0221681460269302,-0.0717750729354434,0.027438780881582997,10
3,10.0,10.266666666666666,incident_zone_mean_wait_min,0.0,0.0,0.0,10
3,11.0,8.7,incident_zone_mean_wait_min,-0.19452910675116913,-0.5615985372132885,0.17254032371095018,10
3,12.0,8.05,incident_zone_mean_wait_min,-0.046695795695063325,-0.2156984963900617,0.12230690499993505,10
4,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,6
4,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,9
4,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
4,4.0,16.0,incident_zone_mean_wait_min,0.061168435684918546,-0.07720417923688123,0.19954105060671834,10
4,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
4,6.0,14.983333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
4,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.3832186667218998,-0.8425757107331258,0.07613837728932615,10
4,10.0,10.266666666666666,incident_zone_mean_wait_min,0.0,0.0,0.0,10
4,11.0,8.7,incident_zone_mean_wait_min,0.09532592870597734,-0.12031630371664029,0.31096816112859493,10
4,12.0,8.05,incident_zone_mean_wait_min,0.045187441030619814,-0.16145649975812112,0.25183138181936077,10
5,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,5
5,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,8
5,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
5,4.0,16.0,incident_zone_mean_wait_min,0.12591062201165848,-0.15891899344439203,0.410740237467709,10
5,5.0,15.483333333333333,incident_zone_mean_wait_min,-0.04788423231943202,-0.15620589144592845,0.060437426807064404,10
5,6.0,14.983333333333333,incident_zone_mean_wait_min,0.044800087260171886,-0.05654475102941055,0.14614492554975433,10
5,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.07366398066866645,-0.2899214073905741,0.1425934460532412,10
5,10.0,10.266666666666666,incident_zone_mean_wait_min,-0.01530684407014632,-0.04993333102326304,0.019319642882970403,10
5,11.0,8.7,incident_zone_mean_wait_min,-0.045405997868911085,-0.1319392222081917,0.04112722647036954,10
5,12.0,8.05,incident_zone_mean_wait_min,0.0,0.0,0.0,10
6,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,4
6,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,8
6,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
6,4.0,16.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
6,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
6,6.0,14.983333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
6,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.011859094738950481,-0.038686230846969816,0.014968041369068857,10
6,10.0,10.266666666666666,incident_zone_mean_wait_min,0.05496756337422994,-0.0693777038343486,0.17931283058280847,10
6,11.0,8.7,incident_zone_mean_wait_min,0.00502190057086409,-0.006338427776376505,0.016382228918104685,10
6,12.0,8.05,incident_zone_mean_wait_min,0.0,0.0,0.0,10
7,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,9
7,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,10
7,2.0,17.0,incident_zone_mean_wait_min,0.00825422133540004,-0.010418124581796924,0.026926567252597004,10
7,4.0,16.0,incident_zone_mean_wait_min,0.10143493831935757,-0.12802683395777123,0.3308967105964864,10
7,5.0,15.483333333333333,incident_zone_mean_wait_min,-0.20901344294219534,-0.9591073755992915,0.5410804897149007,10
7,6.0,14.983333333333333,incident_zone_mean_wait_min,0.11010681125017227,-0.2131021499141463,0.4333157724144908,10
7,8.0,13.883333333333333,incident_zone_mean_wait_min,-0.1728637532169664,-0.4165030289724807,0.07077552253854794,10
7,10.0,10.266666666666666,incident_zone_mean_wait_min,-0.21368659144484278,-0.6130845064789491,0.18571132358926354,10
7,11.0,8.7,incident_zone_mean_wait_min,-0.3321506434719808,-0.8983436998480134,0.23404241290405187,10
7,12.0,8.05,incident_zone_mean_wait_min,-0.35985724671959857,-0.7445968482489965,0.02488235480979939,10
8,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_mean_wait_min,0.003876311816929956,-0.0048925147249774675,0.01264513835883738,10
8,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_mean_wait_min,-0.09697881217748616,-0.31636012678444825,0.1224025024294759,10
8,5.0,15.483333333333333,incident_zone_mean_wait_min,-0.1764927995894235,-0.5757472503629459,0.2227616511840989,10
8,6.0,14.983333333333333,incident_zone_mean_wait_min,0.015521715507175366,-0.019590844406297356,0.05063427542064809,10
8,8.0,13.883333333333333,incident_zone_mean_wait_min,0.047625729499863566,-0.03831520319010182,0.13356666218982896,10
8,10.0,10.266666666666666,incident_zone_mean_wait_min,-0.043341973123797214,-0.3388909953742752,0.25220704912668074,10
8,11.0,8.7,incident_zone_mean_wait_min,-0.21200309695200942,-1.2174782715383519,0.7934720776343329,10
8,12.0,8.05,incident_zone_mean_wait_min,0.011350832267906697,-0.014326534250659427,0.03702819878647282,10
9,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,6
9,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,9
9,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
9,4.0,16.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
9,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
9,6.0,14.983333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
9,8.0,13.883333333333333,incident_zone_mean_wait_min,0.023898491035441505,-0.04630169989086755,0.09409868196175056,10
9,10.0,10.266666666666666,incident_zone_mean_wait_min,0.0,0.0,0.0,10
9,11.0,8.7,incident_zone_mean_wait_min,-0.05282890821963517,-0.2191167884305463,0.11345897199127594,10
9,12.0,8.05,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,0.5,17.75,incident_zone_mean_wait_min,0.0,0.0,0.0,3
10,1.0,17.5,incident_zone_mean_wait_min,0.0,0.0,0.0,7
10,2.0,17.0,incident_zone_mean_wait_min,0.0,0.0,0.0,9
10,4.0,16.0,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,8.0,13.883333333333333,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,10.0,10.266666666666666,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,11.0,8.7,incident_zone_mean_wait_min,0.0,0.0,0.0,10
10,12.0,8.05,incident_zone_mean_wait_min,0.0,0.0,0.0,10
1,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,19.568441730836422,-24.698448895374494,63.835332357047335,10
1,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,7.438848374238899,-4.060110805184123,18.93780755366192,10
1,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-4.668707835215218,-15.230058705659424,5.892643035228988,10
1,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,2.6710335380044397,-11.577468122846437,16.919535198855314,10
1,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-3.10170632240704,-10.118253496536603,3.9148408517225226,10
1,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-12.759537189824186,-35.156105740955475,9.637031361307102,10
1,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-62.77776982273608,-182.0520474725891,56.496507827116936,10
1,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-22.866812331804248,-57.14434472297717,11.410720059368678,10
1,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-51.08368781741992,-106.50468796716348,4.337312332323641,10
1,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-3.9628738267278094,-40.01333032176965,32.087582668314035,10
2,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,8
2,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,-12.691339002062175,-41.401142431077346,16.018464426952995,10
2,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-43.74460327248562,-96.33095965430591,8.841753109334675,10
2,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,9.429791066887361,-43.070637053618306,61.93021918739303,10
2,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-4.177534910136785,-13.627775429942268,5.272705609668698,10
2,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,3.371413065201034,-4.255253148994935,10.998079279397004,10
2,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-14.58046405088371,-53.330991527340196,24.17006342557277,10
2,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,6.676887178113122,-37.0521898921442,50.40596424837044,10
2,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-11.931329783942369,-31.98386767166368,8.121208103778946,10
2,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,38.8660411265234,-68.20682998551267,145.93891223855945,10
3,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,-110.28550977776533,-364.6043513783916,144.03333182286096,9
3,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,-4.621784957523152,-15.076988904097146,5.833418989050841,10
3,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-2.310892478761582,-7.538494452048592,2.916709494525429,10
3,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,11.345160450491608,-27.411999763338553,50.102320664321766,10
3,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,1.0504056721643564,-1.3257770429661055,3.426588387294818,10
3,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-20.950444756428556,-68.3436434259915,26.442753913134386,10
3,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-5.448615532662461,-14.553348436417544,3.6561173710926207,10
3,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-6.411334445235957,-14.0377748219009,1.2151059314289876,10
3,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-47.07781497389963,-117.27424782263307,23.11861787483381,10
3,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-12.82625029643973,-57.95386769675675,32.30136710387729,10
4,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,6
4,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
4,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,12.691339002062175,-16.018464426952995,41.401142431077346,10
4,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,-12.115373332961036,-40.21393212492922,15.983185459007148,10
4,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
4,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-19.950056226340593,-42.224641839225846,2.3245293865446612,10
4,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-64.17703810620567,-156.61518407882514,28.261107866413795,10
4,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-5.229810805304919,-20.21542101591601,9.75579940530617,10
4,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,9.021714465068708,-44.25801490618548,62.30144383632289,10
4,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-3.6522229292687998,-53.99871175243733,46.694265893899725,10
5,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,5
5,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,-144.9673171197595,-487.76055086948463,197.8259166299656,8
5,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-57.98692684790382,-189.16246876554493,73.1886150697373,10
5,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,-18.98799002315343,-86.78112464480371,48.80514459849685,10
5,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-52.19577645763199,-124.76763426801591,20.376081352751925,10
5,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-24.42879442207136,-76.65231382441945,27.794724980276737,10
5,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-35.57606877869347,-112.47999719711558,41.32785963972864,10
5,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-21.08632396837886,-68.26796301653076,26.09531507977304,10
5,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-39.93191732835103,-85.99355078218134,6.129716125479291,10
5,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-21.921312963165782,-55.741817619030655,11.899191692699091,10
6,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,4
6,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,-79.54691784155834,-267.6454889091659,108.55165322604923,8
6,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-18.474907775521682,-60.26805273195431,23.318237180910945,10
6,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,-67.12162273972305,-173.91797629942295,39.674730819976844,10
6,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-33.798086665162614,-110.25467050363471,42.658497173309485,10
6,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-10.717566284074058,-43.61690097402772,22.181768405879602,10
6,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-32.005876671435736,-77.90443979176166,13.892686448890196,10
6,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-45.29480028570442,-80.4676072444173,-10.121993326991543,10
6,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-10.968151594817844,-62.775075287731795,40.838772098096115,10
6,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,13.823480455347076,-22.405450794227193,50.05241170492134,10
7,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,-20.677614072951048,-212.11961399628697,170.76438585038485,9
7,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,33.219994318890926,-13.443922750085264,79.88391138786712,10
7,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-0.22895125042053904,-35.4638253118001,35.00592281095903,10
7,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,16.63065187958075,-28.757305511677483,62.01860927083898,10
7,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-37.146679002669906,-186.66414626277532,112.37078825743549,10
7,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,36.48954262852055,-24.03600682376637,97.01509208080748,10
7,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-30.814770241461794,-81.78031547829596,20.150774995372373,10
7,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-42.70447506037878,-122.23015398411006,36.821203863352494,10
7,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-61.91238469259183,-175.25572878679338,51.43095940160971,10
7,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-74.8382320352437,-147.86119947027214,-1.8152646002152864,10
8,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,-9.813940955977705,-32.01461778482133,12.386735872865922,10
8,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,-24.87410671822454,-81.14324539906312,31.39503196261405,10
8,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-37.31358310233611,-121.72277238695179,47.09560618227957,10
8,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,1.2782283405259705,-7.255650892403578,9.812107573455519,10
8,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-8.915904995352275,-32.24194739266641,14.410137401961862,10
8,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-16.432473424871205,-73.70435238117888,40.83940553143647,10
8,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-50.840757992725045,-245.31272174878944,143.63120576333932,10
8,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-4.870854251693982,-15.821006571345468,6.079298067957503,10
9,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,6
9,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,13.721624928423543,-17.920498898241718,45.3637487550888,9
9,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,-12.346082199102739,-40.27486047829841,15.582696080092933,10
9,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
9,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,1.3756637676041918,-1.7363038778835957,4.48763141309198,10
9,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-17.254864232191153,-39.38892988409561,4.879201419713304,10
9,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-10.99168330878133,-35.977177107791796,13.993810490229137,10
9,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-7.070586733956475,-21.745735942470688,7.60456247455774,10
9,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,-18.799216268679523,-63.08756609803486,25.489133560675818,10
9,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,-3.673489564319175,-17.48339077645968,10.13641164782133,10
10,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,3
10,1.0,17.5,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,7
10,2.0,17.0,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
10,4.0,16.0,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-39.936129367104726,-130.2779304693364,50.40567173512697,10
10,8.0,13.883333333333333,incident_zone_mean_delay_penalty_yuan_per_call,-10.446334115414254,-35.525944637813545,14.633276406985038,10
10,10.0,10.266666666666666,incident_zone_mean_delay_penalty_yuan_per_call,-0.2727837632588489,-3.8229377283918144,3.2773702018741164,10
