incident_zone,mode,metric,duration_hours,mean,ci95_low,ci95_high,replications,sampled_node
2,B_N,p95_response_min,2.681034482758621,16.222381935752153,10.889759681537367,21.55500418996694,9,False
2,B_N,p95_response_min,2.7801724137931036,16.561755760956625,11.169184293741047,21.954327228172204,9,False
2,B_N,p95_response_min,2.8793103448275863,16.918697112273193,11.411245250252708,22.426148974293678,9,False
2,B_N,p95_response_min,2.978448275862069,17.290621856917934,11.606078904845315,22.975164808990552,9,False
2,B_N,p95_response_min,3.0775862068965516,17.674945862106924,11.746984203813602,23.602907520400244,9,False
2,B_N,p95_response_min,3.1767241379310347,18.069084995056247,11.830446799404676,24.30772319070782,9,False
2,B_N,p95_response_min,3.2758620689655173,18.47045512298197,11.855657622796485,25.085252623167456,9,False
2,B_N,p95_response_min,3.375,18.876472113100178,11.823725742266177,25.92921848393418,9,False
2,B_N,p95_response_min,3.474137931034483,19.284551832626946,11.736830438191948,26.832273227061943,9,False
2,B_N,p95_response_min,3.5732758620689657,19.69211014877835,11.597491385240994,27.78672891231571,9,False
2,B_N,p95_response_min,3.6724137931034484,20.096562928770464,11.408032773425637,28.78509308411529,9,False
2,B_N,p95_response_min,3.771551724137931,20.495326039819368,11.170237726791528,29.82041435284721,9,False
2,B_N,p95_response_min,3.8706896551724137,20.885815349141136,10.885151362541725,30.886479335740546,9,False
2,B_N,p95_response_min,3.969827586206897,21.265446723951854,10.552984145588361,31.977909302315346,9,False
2,B_N,p95_response_min,4.0,21.378437560046674,10.442467370911427,32.314407749181925,9,True
2,B_N,p95_response_min,4.068965517241379,21.653631184005253,10.13882689731783,33.16843547069267,9,False
2,B_N,p95_response_min,4.168103448275862,22.110560881537058,9.546065661913453,34.67505610116066,9,False
2,B_N,p95_response_min,4.267241379310345,22.633916110497367,8.781733988602177,36.48609823239256,9,False
2,B_N,p95_response_min,4.366379310344827,23.217105288430528,7.866813973220939,38.56739660364012,9,False
2,B_N,p95_response_min,4.4655172413793105,23.853536832880863,6.828846889030643,40.87822677673108,9,False
2,B_N,p95_response_min,4.564655172413794,24.53661916139272,5.6999880617713465,43.37325026101409,9,False
2,B_N,p95_response_min,4.663793103448276,25.25976069151042,4.515099372909617,46.00442201011122,9,False
2,B_N,p95_response_min,4.762931034482759,26.016369840778314,3.310347672726717,48.722392008829914,9,False
2,B_N,p95_response_min,4.862068965517242,26.799855026740726,2.1223148393742726,51.477395214107176,9,False
2,B_N,p95_response_min,4.961206896551724,27.60362466694199,0.9874741308657384,54.219775203018244,9,False
2,B_N,p95_response_min,5.0,27.922234644073107,0.5657280473754049,55.27874124077081,9,True
2,B_N,p95_response_min,5.060344827586207,28.46211768254023,-0.12716312645216377,57.05139849153262,9,False
2,B_N,p95_response_min,5.1594827586206895,29.509316124051924,-1.4434798841706922,60.46211213227454,9,False
2,B_N,p95_response_min,5.258620689655173,30.70380060885669,-2.9132305491008523,64.32083176681422,9,False
2,B_N,p95_response_min,5.357758620689656,31.98583913523456,-4.456393484789498,68.42807175525861,9,False
2,B_N,p95_response_min,5.456896551724138,33.29569970146556,-5.991349971795479,72.5827493747266,9,False
2,B_N,p95_response_min,5.556034482758621,34.57365030582974,-7.435532626408012,76.58283323806748,9,False
2,B_N,p95_response_min,5.655172413793103,35.759958946607114,-8.705915718261537,80.22583361147576,9,False
2,B_N,p95_response_min,5.754310344827586,36.794893622077744,-9.719344601682195,83.30913184583768,9,False
2,B_N,p95_response_min,5.853448275862069,37.61872233052166,-10.392758885469064,85.63020354651239,9,False
2,B_N,p95_response_min,5.952586206896552,38.171713070218885,-10.64337299429225,86.98679913473002,9,False
2,B_N,p95_response_min,6.0,38.323003545159935,-10.589712914436156,87.23572000475602,9,True
2,B_N,p95_response_min,6.051724137931035,38.62298602208103,-10.235731290450104,87.48170333461216,9,False
2,B_N,p95_response_min,6.150862068965518,40.14464841350263,-8.347154627481068,88.63645145448632,9,False
2,B_N,p95_response_min,6.25,42.79839561169974,-5.030241639132754,90.62703286253223,9,False
2,B_N,p95_response_min,6.349137931034483,46.45081469861347,-0.4880827678138502,93.38971216504079,9,False
2,B_N,p95_response_min,6.448275862068966,50.96849275618486,5.067443285695958,96.86954222667376,9,False
2,B_N,p95_response_min,6.547413793103448,56.21801686635491,11.418731223663357,101.01730250904646,9,False
2,B_N,p95_response_min,6.6465517241379315,62.06597411106476,18.34604924297404,105.78589897915549,9,False
2,B_N,p95_response_min,6.745689655172414,68.37895157225536,25.63220344136259,111.12569970314813,9,False
2,B_N,p95_response_min,6.844827586206897,75.02353633186786,33.06846664446055,116.97860601927516,9,False
2,B_N,p95_response_min,6.94396551724138,81.86631547184328,40.46140688041251,123.27122406327405,9,False
2,B_N,p95_response_min,7.043103448275862,88.7738760741226,47.639534879645765,129.90821726859943,9,False
2,B_N,p95_response_min,7.142241379310345,95.61280522064703,54.458166085865635,136.76744435542844,9,False
2,B_N,p95_response_min,7.241379310344827,102.24968999335745,60.80100729852887,143.69837268818603,9,False
2,B_N,p95_response_min,7.3405172413793105,108.55111747419505,66.57787498793203,150.52435996045807,9,False
2,B_N,p95_response_min,7.439655172413794,114.38367474510083,71.7191968346549,157.04815265554677,9,False
2,B_N,p95_response_min,7.538793103448276,119.61394888801584,76.16880778847471,163.05908998755697,9,False
2,B_N,p95_response_min,7.637931034482759,124.10852698488114,79.87661059580049,168.3404433739618,9,False
2,B_N,p95_response_min,7.737068965517242,127.73399611763774,82.79209270224888,172.6758995330266,9,False
2,B_N,p95_response_min,7.836206896551724,130.35694336822672,84.85893057987438,175.85495615657908,9,False
2,B_N,p95_response_min,7.935344827586207,131.8439558185892,86.01030327245628,177.67760836472212,9,False
2,B_N,p95_response_min,8.0,132.13821597458406,86.22969990534946,178.04673204381865,9,True
2,B_N,p95_response_min,8.03448275862069,132.07714829582915,86.17479406451406,177.97950252714423,9,False
2,B_N,p95_response_min,8.133620689655173,131.1838864927748,85.43439598368074,176.93337700186885,9,False
2,B_N,p95_response_min,8.232758620689655,129.31305251524887,83.87176170739735,174.7543433231004,9,False
2,B_N,p95_response_min,8.331896551724139,126.57631198221286,81.52113884376647,171.63148512065925,9,False
2,B_N,p95_response_min,8.431034482758621,123.08533051262829,78.40061476206137,167.7700462631952,9,False
2,B_N,p95_response_min,8.530172413793103,118.95177372545663,74.52085884115868,163.38268860975458,9,False
2,B_N,p95_response_min,8.629310344827587,114.28730723965924,69.89502763499453,158.67958684432395,9,False
2,B_N,p95_response_min,8.72844827586207,109.20359667419778,64.54973714291134,153.85745620548423,9,False
2,B_N,p95_response_min,8.827586206896552,103.81230764803367,58.535715936189355,149.08889935987798,9,False
2,B_N,p95_response_min,8.926724137931036,98.22510578012823,51.93581247833324,144.51439908192322,9,False
2,B_N,p95_response_min,9.025862068965518,92.5536566894432,44.868210976126086,140.23910240276032,9,False
2,B_N,p95_response_min,9.125,86.90962599493994,37.48417530194035,136.33507668793953,9,False
2,B_N,p95_response_min,9.224137931034484,81.40467931557981,29.961532836559037,132.8478257946006,9,False
2,B_N,p95_response_min,9.323275862068966,76.1504822703245,22.49623011990552,129.8047344207435,9,False
2,B_N,p95_response_min,9.422413793103448,71.2587004781354,15.29416479648826,127.22323615978253,9,False
2,B_N,p95_response_min,9.52155172413793,66.84099955797399,8.564580862488206,125.11741825345976,9,False
2,B_N,p95_response_min,9.620689655172415,63.00904512880167,2.515337715448858,123.50275254215447,9,False
2,B_N,p95_response_min,9.719827586206897,59.87450280958004,-2.650260138202917,122.399265757363,9,False
2,B_N,p95_response_min,9.818965517241379,57.54903821927054,-6.735633036840795,121.83370947538188,9,False
2,B_N,p95_response_min,9.918103448275863,56.144316976834624,-9.55268032891599,121.84131428258524,9,False
2,B_N,p95_response_min,10.0,55.75771039934099,-10.796501418320503,122.31192221700249,9,True
2,B_N,p95_response_min,10.017241379310345,55.768645999245756,-10.938651987113666,122.47594398560517,9,False
2,B_N,p95_response_min,10.116379310344827,56.32731182157937,-11.43287402790935,124.08749767106809,9,False
2,B_N,p95_response_min,10.215517241379311,57.61146321510349,-11.512360910061908,126.73528734026888,9,False
2,B_N,p95_response_min,10.314655172413794,59.456622005820186,-11.39874821635653,130.3119922279969,9,False
2,B_N,p95_response_min,10.413793103448276,61.69831001973151,-11.296273654906571,134.6928936943696,9,False
2,B_N,p95_response_min,10.51293103448276,64.17204908283965,-11.343326618436592,139.68742478411588,9,False
2,B_N,p95_response_min,10.612068965517242,66.71336102114662,-11.592229460266097,145.01895150255933,9,False
2,B_N,p95_response_min,10.711206896551724,69.15776766065453,-12.012898620827457,150.3284339421365,9,False
2,B_N,p95_response_min,10.810344827586206,71.34079082736548,-12.511661852072493,155.19324350680347,9,False
2,B_N,p95_response_min,10.90948275862069,73.09795234728163,-12.956128625641782,159.15203332020505,9,False
2,B_N,p95_response_min,11.0,74.19090999227181,-13.190705250309435,161.57252523485306,9,True
2,B_N,p95_response_min,11.008620689655173,74.27404258769275,-13.192597905045218,161.7406830804307,9,False
2,B_N,p95_response_min,11.107758620689655,76.12177458030081,-11.960026053982432,164.20357521458405,9,False
2,B_N,p95_response_min,11.206896551724139,79.48447812952922,-8.619921248615086,167.58887750767354,9,False
2,B_N,p95_response_min,11.306034482758621,84.18135944878766,-3.509533237438376,171.8722521350137,9,False
2,B_N,p95_response_min,11.405172413793103,90.03162475148594,2.987588950848746,177.0756605521231,9,False
2,B_N,p95_response_min,11.504310344827587,96.85448025103399,10.46072759493913,183.24823290712885,9,False
2,B_N,p95_response_min,11.60344827586207,104.46913216084135,18.492286860833048,190.44597746084966,9,False
2,B_N,p95_response_min,11.702586206896552,112.69478669431791,26.68132965255856,198.70824373607726,9,False
2,B_N,p95_response_min,11.801724137931036,121.35065006487359,34.66932719777853,208.03197293196865,9,False
2,B_N,p95_response_min,11.900862068965518,130.2559284859179,42.163672028406765,218.34818494342903,9,False
2,B_N,p95_response_min,12.0,139.2298281708607,48.952714137306415,229.506942204415,9,True
2,B_E,p95_response_min,0.5,10.691606614821172,4.626154197534957,16.757059032107385,9,True
2,B_E,p95_response_min,0.5991379310344828,10.930322530458483,5.336363345971699,16.524281714945268,9,False
2,B_E,p95_response_min,0.6982758620689655,11.184651375122659,5.981375683269468,16.38792706697585,9,False
2,B_E,p95_response_min,0.7974137931034483,11.440722757483542,6.527911018209625,16.353534496757458,9,False
2,B_E,p95_response_min,0.896551724137931,11.684666286210973,6.955045109485518,16.41428746293643,9,False
2,B_E,p95_response_min,0.9956896551724138,11.902611569974798,7.254831940394097,16.5503911995555,9,False
2,B_E,p95_response_min,1.0,11.911283379453801,7.264963844311177,16.557602914596423,9,True
2,B_E,p95_response_min,1.0948275862068966,12.137822469040133,7.49143721128848,16.784207726791784,9,False
2,B_E,p95_response_min,1.1939655172413794,12.440877137716162,7.735403181858149,17.146351093574175,9,False
2,B_E,p95_response_min,1.293103448275862,12.793021959524877,7.977447923672318,17.608595995377435,9,False
2,B_E,p95_response_min,1.3922413793103448,13.175383695817523,8.209982679956948,18.140784711678098,9,False
2,B_E,p95_response_min,1.4913793103448276,13.569089107945343,8.428248004259657,18.70993021163103,9,False
2,B_E,p95_response_min,1.5905172413793105,13.955264957259585,8.6302101958394,19.28031971867977,9,False
2,B_E,p95_response_min,1.6896551724137931,14.31503800511149,8.81578612949641,19.81428988072657,9,False
2,B_E,p95_response_min,1.7887931034482758,14.629535012852298,8.985799975593075,20.27327005011152,9,False
2,B_E,p95_response_min,1.8879310344827587,14.879882741833253,9.14087420093268,20.618891282733827,9,False
2,B_E,p95_response_min,1.9870689655172415,15.04720795340561,9.280225744776649,20.81419016203457,9,False
2,B_E,p95_response_min,2.0,15.06192412498698,9.297095097708484,20.826753152265475,9,True
2,B_E,p95_response_min,2.086206896551724,15.168833597818137,9.433440788090389,20.904226407545885,9,False
2,B_E,p95_response_min,2.185344827586207,15.326534176172386,9.646036125913717,21.007032226431054,9,False
2,B_E,p95_response_min,2.2844827586206895,15.51891001746663,9.907201411922546,21.130618623010715,9,False
2,B_E,p95_response_min,2.3836206896551726,15.743343128828267,10.203612048230564,21.28307420942597,9,False
2,B_E,p95_response_min,2.4827586206896552,15.997215517384708,10.52039144695108,21.474039587818336,9,False
2,B_E,p95_response_min,2.581896551724138,16.277909190263344,10.841509764034136,21.714308616492552,9,False
2,B_E,p95_response_min,2.681034482758621,16.58280615459158,11.150485468392835,22.015126840790323,9,False
2,B_E,p95_response_min,2.7801724137931036,16.909288417496825,11.431427438477709,22.38714939651594,9,False
2,B_E,p95_response_min,2.8793103448275863,17.254737986106477,11.670302518784839,22.839173453428117,9,False
2,B_E,p95_response_min,2.978448275862069,17.616536867547936,11.85613291493589,23.37694082015998,9,False
2,B_E,p95_response_min,3.0775862068965516,17.992067068948607,11.98174783469026,24.002386303206954,9,False
2,B_E,p95_response_min,3.1767241379310347,18.37871059743589,12.04384015727521,24.713581037596573,9,False
2,B_E,p95_response_min,3.2758620689655173,18.77384946013719,12.04235928510225,25.505339635172128,9,False
2,B_E,p95_response_min,3.375,19.17486566417991,11.979514147623888,26.370217180735935,9,False
2,B_E,p95_response_min,3.474137931034483,19.579141216691447,11.858720657942964,27.29956177543993,9,False
2,B_E,p95_response_min,3.5732758620689657,19.984058124799212,11.683726408048878,28.284389841549547,9,False
2,B_E,p95_response_min,3.6724137931034484,20.38699839563059,11.457998003051301,29.315998788209882,9,False
2,B_E,p95_response_min,3.771551724137931,20.785344036313006,11.184351110809846,30.386336961816166,9,False
2,B_E,p95_response_min,3.8706896551724137,21.176477053973848,10.864759493349037,31.488194614598658,9,False
2,B_E,p95_response_min,3.969827586206897,21.557779455740523,10.50027721941456,32.61528169206649,9,False
2,B_E,p95_response_min,4.0,21.671477613016677,10.380480378482996,32.962474847550354,9,True
2,B_E,p95_response_min,4.068965517241379,21.945351962374566,10.057994108237297,33.83270981651184,9,False
2,B_E,p95_response_min,4.168103448275862,22.390698428885496,9.446408172946638,35.33498868482435,9,False
2,B_E,p95_response_min,4.267241379310345,22.89285759597904,8.674406596294586,37.111308595663495,9,False
2,B_E,p95_response_min,4.366379310344827,23.44725512362261,7.7629353238088985,39.131574923436325,9,False
2,B_E,p95_response_min,4.4655172413793105,24.04931667178363,6.737841712778547,41.36079163078871,9,False
2,B_E,p95_response_min,4.564655172413794,24.694467900429498,5.628435490004158,43.76050031085484,9,False
2,B_E,p95_response_min,4.663793103448276,25.378134469527623,4.46609853296906,46.29017040608619,9,False
2,B_E,p95_response_min,4.762931034482759,26.095742039045422,3.283243954625128,48.90824012346572,9,False
2,B_E,p95_response_min,4.862068965517242,26.842716268950326,2.112631876910008,51.572800660990644,9,False
2,B_E,p95_response_min,4.961206896551724,27.61448281920971,0.9869480424541912,54.24201759596522,9,False
2,B_E,p95_response_min,5.0,27.922234644073107,0.5657280473754049,55.27874124077081,9,True
2,B_E,p95_response_min,5.060344827586207,28.44794569110459,-0.12771079519545125,57.023602177404626,9,False
2,B_E,p95_response_min,5.1594827586206895,29.479347913928635,-1.4443328188069557,60.403028646664225,9,False
2,B_E,p95_response_min,5.258620689655173,30.665991364087247,-2.913955760144219,64.24593848831871,9,False
2,B_E,p95_response_min,5.357758620689656,31.94658906054357,-4.456831823259325,68.35000994434647,9,False
2,B_E,p95_response_min,5.456896551724138,33.25985402226073,-5.991510949806845,72.51121899432832,9,False
2,B_E,p95_response_min,5.556034482758621,34.5444992682019,-7.435505603285627,76.52450413968944,9,False
2,B_E,p95_response_min,5.655172413793103,35.739237817330185,-8.705807715844749,80.18428335050513,9,False
2,B_E,p95_response_min,5.754310344827586,36.78278268860876,-9.719241802285254,83.28480717950278,9,False
2,B_E,p95_response_min,5.853448275862069,37.613846901000755,-10.392705997435769,85.62039979943728,9,False
2,B_E,p95_response_min,5.952586206896552,38.1711434734693,-10.643365967322936,86.98565291426154,9,False
2,B_E,p95_response_min,6.0,38.323003545159935,-10.589712914436156,87.23572000475602,9,True
2,B_E,p95_response_min,6.051724137931035,38.62298595787192,-10.235731207619388,87.48170312336322,9,False
2,B_E,p95_response_min,6.150862068965518,40.14464789507381,-8.347153959390077,88.63644974953769,9,False
2,B_E,p95_response_min,6.25,42.79839426435796,-5.030239907220874,90.6270284359368,9,False
2,B_E,p95_response_min,6.349137931034483,46.45081221968174,-0.488079598131975,93.38970403749545,9,False
2,B_E,p95_response_min,6.448275862068966,50.96848891500242,5.067448149136403,96.86952968086842,9,False
2,B_E,p95_response_min,6.547413793103448,56.21801150427726,11.418737900251557,101.01728510830296,9,False
2,B_E,p95_response_min,6.6465517241379315,62.06596714146365,18.34605769477681,105.7858765881505,9,False
2,B_E,p95_response_min,6.745689655172414,68.37894298051881,25.632213456996332,111.12567250404129,9,False
2,B_E,p95_response_min,6.844827586206897,75.02352617540014,33.068477837550994,116.97857451324927,9,False
2,B_E,p95_response_min,6.94396551724138,81.86630388006489,40.461418713404846,123.27118904672494,9,False
2,B_E,p95_response_min,7.043103448275862,88.7738632484703,47.63954671908285,129.90817977785775,9,False
2,B_E,p95_response_min,7.142241379310345,95.61279143457382,54.458177284656436,136.7674055844912,9,False
2,B_E,p95_response_min,7.241379310344827,102.24967559233261,60.80101728854729,143.69833389611793,9,False
2,B_E,p95_response_min,7.3405172413793105,108.55110287570409,66.57788335999751,150.52432239141066,9,False
2,B_E,p95_response_min,7.439655172413794,114.38366043864555,71.71920338681295,157.04811749047815,9,False
2,B_E,p95_response_min,7.538793103448276,119.61393543511423,76.16881253435781,163.05905833587065,9,False
2,B_E,p95_response_min,7.637931034482759,124.10851501906748,79.87661373528442,168.34041630285054,9,False
2,B_E,p95_response_min,7.737068965517242,127.73398634446256,82.79209456138551,172.67587812753962,9,False
2,B_E,p95_response_min,7.836206896551724,130.3569365652568,84.8589315257845,175.8549416047291,9,False
2,B_E,p95_response_min,7.935344827586207,131.84395283540755,86.01030360395782,177.67760206685728,9,False
2,B_E,p95_response_min,8.0,132.13821597458406,86.22969990534946,178.04673204381865,9,True
2,B_E,p95_response_min,8.03448275862069,132.0771397332712,86.17453407493994,177.97974539160245,9,False
2,B_E,p95_response_min,8.133620689655173,131.18374524738135,85.43055038378625,176.93694011097645,9,False
2,B_E,p95_response_min,8.232758620689655,129.3126344021436,83.85999258996983,174.76527621431737,9,False
2,B_E,p95_response_min,8.331896551724139,126.57549347863849,81.49661175110663,171.65437520617036,9,False
2,B_E,p95_response_min,8.431034482758621,123.08400875794672,78.35784843835928,167.81016907753417,9,False
2,B_E,p95_response_min,8.530172413793103,118.9498665211489,74.45387219795674,163.44586084434107,9,False
2,B_E,p95_response_min,8.629310344827587,114.28475304932547,69.79777830859575,158.7717277900552,9,False
2,B_E,p95_response_min,8.72844827586207,109.2003546235573,64.41678598459731,153.9839232625173,9,False
2,B_E,p95_response_min,8.827586206896552,103.80835752492484,58.36296707765434,149.25374797219536,9,False
2,B_E,p95_response_min,8.926724137931036,98.22044803450866,51.72112647810057,144.71976959091677,9,False
2,B_E,p95_response_min,9.025862068965518,92.54831243338955,44.6117251774443,140.4848996893348,9,False
2,B_E,p95_response_min,9.125,86.90363700264805,37.188285051291714,136.6189889540044,9,False
2,B_E,p95_response_min,9.224137931034484,81.39810802336463,29.63061440065502,133.16560164607424,9,False
2,B_E,p95_response_min,9.323275862068966,76.14341177662011,22.136246043987633,130.1505775092526,9,False
2,B_E,p95_response_min,9.422413793103448,71.25123454349503,14.912273394641517,127.59019569234854,9,False
2,B_E,p95_response_min,9.52155172413793,66.83326260506996,8.16881388092181,125.4977113292181,9,False
2,B_E,p95_response_min,9.620689655172415,63.00118224242551,2.1143565765108434,123.88800790834017,9,False
2,B_E,p95_response_min,9.719827586206897,59.86667973664233,-3.0473511091618875,122.78071058244655,9,False
2,B_E,p95_response_min,9.818965517241379,57.54144136880104,-7.119451314890988,122.20233405249306,9,False
2,B_E,p95_response_min,9.918103448275863,56.13715341998221,-9.913747204617252,122.18805404458168,9,False
2,B_E,p95_response_min,10.0,55.751075645817124,-11.131718764364791,122.63387005599904,9,True
2,B_E,p95_response_min,10.017241379310345,55.76217732484881,-11.267604052160962,122.79195870185858,9,False
2,B_E,p95_response_min,10.116379310344827,56.32356431439786,-11.71960993134963,124.36673856014536,9,False
2,B_E,p95_response_min,10.215517241379311,57.61441709405239,-11.746967979522246,126.97580216762702,9,False
2,B_E,p95_response_min,10.314655172413794,59.47159763070538,-11.571906780405364,130.51510204181614,9,False
2,B_E,p95_response_min,10.413793103448276,61.73196789124979,-11.399144198938082,134.86307998143766,9,False
2,B_E,p95_response_min,10.51293103448276,64.23238984257868,-11.367438389730907,139.83221807488826,9,False
2,B_E,p95_response_min,10.612068965517242,66.80972545158494,-11.52918817205827,145.14863907522815,9,False
2,B_E,p95_response_min,10.711206896551724,69.30083668516164,-11.853938751973743,150.45561212229703,9,False
2,B_E,p95_response_min,10.810344827586206,71.54258551020172,-12.247197512740925,155.33236853314435,9,False
2,B_E,p95_response_min,10.90948275862069,73.37183389359822,-12.575466290321785,159.31913407751824,9,False
2,B_E,p95_response_min,11.0,74.54341541514405,-12.693655996548287,161.7804868268364,9,True
2,B_E,p95_response_min,11.008620689655173,74.63449568635367,-12.684185833654155,161.9531772063615,9,False
2,B_E,p95_response_min,11.107758620689655,76.55215581912188,-11.350835496163015,164.4551471344068,9,False
2,B_E,p95_response_min,11.206896551724139,79.94880947642639,-7.961661801228615,167.8592807540814,9,False
2,B_E,p95_response_min,11.306034482758621,84.64873294813455,-2.848190939102139,172.14565683537126,9,False
2,B_E,p95_response_min,11.405172413793103,90.47620252411394,3.612885426913209,177.33951962131468,9,False
2,B_E,p95_response_min,11.504310344827587,97.25549449423218,11.018804302001314,183.49218468646305,9,False
2,B_E,p95_response_min,11.60344827586207,104.81088514835648,18.96100174018133,190.66076855653162,9,False
2,B_E,p95_response_min,11.702586206896552,112.96665077635453,27.04847505976332,198.88482649294573,9,False
2,B_E,p95_response_min,11.801724137931036,121.54706766809392,34.93307511976906,208.16106021641878,9,False
2,B_E,p95_response_min,11.900862068965518,130.37641211344186,42.33228745875499,218.42053676812873,9,False
2,B_E,p95_response_min,12.0,139.27896040226597,49.04346388964295,229.51445691488897,9,True
2,B_N,strict_4min_rate,0.5,0.4773448773448774,0.2509128624417515,0.7037768922480033,9,True
2,B_N,strict_4min_rate,0.5991379310344828,0.4558783150805588,0.2523302100051248,0.6594264201559928,9,False
2,B_N,strict_4min_rate,0.6982758620689655,0.4348528936846534,0.24604238575000156,0.6236634016193052,9,False
2,B_N,strict_4min_rate,0.7974137931034483,0.41581925835620737,0.23345382443538973,0.598184692277025,9,False
2,B_N,strict_4min_rate,0.896551724137931,0.40032805429426727,0.21992284902087617,0.5807332595676584,9,False
2,B_N,strict_4min_rate,0.9956896551724138,0.3899299266978791,0.21262012742401906,0.5672397259717392,9,False
2,B_N,strict_4min_rate,1.0,0.3896173271173271,0.2125454670203356,0.5666891872143186,9,True
2,B_N,strict_4min_rate,1.0948275862068966,0.3820795316937995,0.21134054867781793,0.552818514709781,9,False
2,B_N,strict_4min_rate,1.1939655172413794,0.3728198242689934,0.210505089084108,0.5351345594538788,9,False
2,B_N,strict_4min_rate,1.293103448275862,0.362661153768372,0.21000921873631775,0.5153130888004263,9,False
2,B_N,strict_4min_rate,1.3922413793103448,0.35212200713254793,0.20962024039139285,0.49462377387370304,9,False
2,B_N,strict_4min_rate,1.4913793103448276,0.34172087130213397,0.2090671846890072,0.47437455791526073,9,False
2,B_N,strict_4min_rate,1.5905172413793105,0.3319762332177429,0.20815485414592094,0.45579761228956484,9,False
2,B_N,strict_4min_rate,1.6896551724137931,0.3234065798199874,0.20689504520693647,0.4399181144330383,9,False
2,B_N,strict_4min_rate,1.7887931034482758,0.3165303980494803,0.20562068477505063,0.42744011132390997,9,False
2,B_N,strict_4min_rate,1.8879310344827587,0.3118661748468341,0.2050095829456025,0.4187227667480657,9,False
2,B_N,strict_4min_rate,1.9870689655172415,0.30993239715266185,0.20594899865848354,0.41391579564684017,9,False
2,B_N,strict_4min_rate,2.0,0.3099086099086099,0.20623119723274208,0.41358602258447774,9,True
2,B_N,strict_4min_rate,2.086206896551724,0.3098867643036002,0.20827445680914825,0.4114990717980521,9,False
2,B_N,strict_4min_rate,2.185344827586207,0.3097498477986766,0.21068323760179014,0.40881645799556304,9,False
2,B_N,strict_4min_rate,2.2844827586206895,0.30951304911331756,0.21313757157085045,0.4058885266557847,9,False
2,B_N,strict_4min_rate,2.3836206896551726,0.3091969756874207,0.2155974095277408,0.4027965418471006,9,False
2,B_N,strict_4min_rate,2.4827586206896552,0.30882223496088346,0.21800542478350612,0.39963904513826076,9,False
2,B_N,strict_4min_rate,2.581896551724138,0.30840943437360335,0.2202923425571907,0.396526526190016,9,False
2,B_N,strict_4min_rate,2.681034482758621,0.30797918136547797,0.22238286791867362,0.3935754948122823,9,False
2,B_N,strict_4min_rate,2.7801724137931036,0.30755208337640494,0.22420260770752132,0.39090155904528856,9,False
2,B_N,strict_4min_rate,2.8793103448275863,0.30714874784628177,0.22568606684940978,0.38861142884315375,9,False
2,B_N,strict_4min_rate,2.978448275862069,0.3067897822150061,0.22678527371485424,0.3867942907151579,9,False
2,B_N,strict_4min_rate,3.0775862068965516,0.3064957939224753,0.2274779605072173,0.38551362733773326,9,False
2,B_N,strict_4min_rate,3.1767241379310347,0.3062873904085871,0.22777376842356425,0.38480101239361,9,False
2,B_N,strict_4min_rate,3.2758620689655173,0.30618517911323884,0.22771700014522625,0.38465335808125145,9,False
2,B_N,strict_4min_rate,3.375,0.30620976747632844,0.22738514370549057,0.3850343912471663,9,False
2,B_N,strict_4min_rate,3.474137931034483,0.3063817629377531,0.2268834826627857,0.3858800432127205,9,False
2,B_N,strict_4min_rate,3.5732758620689657,0.3067217729374106,0.2263370439631136,0.3871065019117076,9,False
2,B_N,strict_4min_rate,3.6724137931034484,0.3072504049151984,0.22588147524350033,0.38861933458689646,9,False
2,B_N,strict_4min_rate,3.771551724137931,0.30798826631101406,0.22565413812101043,0.3903223945010177,9,False
2,B_N,strict_4min_rate,3.8706896551724137,0.30895596456475505,0.2257860346418457,0.3921258944876644,9,False
2,B_N,strict_4min_rate,3.969827586206897,0.3101741071163192,0.22639448672559373,0.3939537275070447,9,False
2,B_N,strict_4min_rate,4.0,0.310597698112349,0.2266896502855515,0.3945057459391465,9,True
2,B_N,strict_4min_rate,4.068965517241379,0.31166520953721766,0.22743536076549825,0.39589505830893706,9,False
2,B_N,strict_4min_rate,4.168103448275862,0.31340584773894004,0.22848875006437952,0.39832294541350055,9,False
2,B_N,strict_4min_rate,4.267241379310345,0.3153149971044788,0.22942011595133088,0.4012098782576267,9,False
2,B_N,strict_4min_rate,4.366379310344827,0.3173096684710776,0.23013042533057515,0.40448891161158007,9,False
2,B_N,strict_4min_rate,4.4655172413793105,0.3193068726759801,0.23056160647740945,0.40805213887455083,9,False
2,B_N,strict_4min_rate,4.564655172413794,0.3212236205564299,0.2307115917903927,0.4117356493224671,9,False
2,B_N,strict_4min_rate,4.663793103448276,0.3229769229496707,0.2306353976144528,0.41531844828488856,9,False
2,B_N,strict_4min_rate,4.762931034482759,0.32448379069294603,0.23043536210180324,0.4185322192840888,9,False
2,B_N,strict_4min_rate,4.862068965517242,0.32566123462349955,0.23024451063725654,0.42107795860974256,9,False
2,B_N,strict_4min_rate,4.961206896551724,0.3264262655785749,0.23020611840278427,0.42264641275436554,9,False
2,B_N,strict_4min_rate,5.0,0.32659535485388136,0.23026185366934432,0.4229288560384184,9,True
2,B_N,strict_4min_rate,5.060344827586207,0.32654480064062646,0.2305341512492735,0.4225554500319794,9,False
2,B_N,strict_4min_rate,5.1594827586206895,0.32547264153247213,0.23151664848653108,0.4194286345784132,9,False
