incident_zone,metric,duration_hours,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications,sampled_node
6,mean_response_min,4.267241379310345,-0.048375954341534626,-0.10851069145956697,0.011758782776497723,9,False
6,mean_response_min,4.366379310344827,-0.04996447745565183,-0.1091984029197404,0.009269448008436744,9,False
6,mean_response_min,4.4655172413793105,-0.05165963072184768,-0.11452356767720431,0.01120430623350896,9,False
6,mean_response_min,4.564655172413794,-0.05333701872511514,-0.12420835171400926,0.017534314263778987,9,False
6,mean_response_min,4.663793103448276,-0.05487224605044722,-0.1361748528191578,0.026430360718263372,9,False
6,mean_response_min,4.762931034482759,-0.056140917282836926,-0.1479156616934053,0.03563382712773145,9,False
6,mean_response_min,4.862068965517242,-0.0570186370072773,-0.15718882895876515,0.04315155494421055,9,False
6,mean_response_min,4.961206896551724,-0.05738100980876126,-0.1621026484702838,0.047340628852761274,9,False
6,mean_response_min,5.0,-0.05735553302758392,-0.16248589175444889,0.04777482569928106,9,True
6,mean_response_min,5.060344827586207,-0.057044051858269454,-0.16097577732006652,0.04688767360352761,9,False
6,mean_response_min,5.1594827586206895,-0.055791521463655847,-0.15331741812959798,0.0417343752022863,9,False
6,mean_response_min,5.258620689655173,-0.05380334281892058,-0.14074465425288468,0.03313796861504351,9,False
6,mean_response_min,5.357758620689656,-0.051292680420103105,-0.1252193218014846,0.022633960961278392,9,False
6,mean_response_min,5.456896551724138,-0.04847269876324292,-0.10906465564025655,0.012119258113770716,9,False
6,mean_response_min,5.556034482758621,-0.04555656234437946,-0.09514902096699354,0.004035896278234627,9,False
6,mean_response_min,5.655172413793103,-0.04275743565955221,-0.086503877034089,0.0009890057149845866,9,False
6,mean_response_min,5.754310344827586,-0.040288483204800586,-0.08415445848759122,0.0035774920779900465,9,False
6,mean_response_min,5.853448275862069,-0.0383628694761641,-0.08558152278941869,0.008855783837090493,9,False
6,mean_response_min,5.952586206896552,-0.03719375896968225,-0.08721599228695207,0.01282847434758757,9,False
6,mean_response_min,6.0,-0.036964289073709286,-0.08732528747601105,0.01339670932859248,9,True
6,mean_response_min,6.051724137931035,-0.03672637792997445,-0.0867187809939077,0.01326602513395881,9,False
6,mean_response_min,6.150862068965518,-0.035650622554441715,-0.0834807887783707,0.012179543669487265,9,False
6,mean_response_min,6.25,-0.03383551698148925,-0.07787024500263974,0.010199211039661246,9,False
6,mean_response_min,6.349137931034483,-0.03137051165065454,-0.07044629652131679,0.007705273220007712,9,False
6,mean_response_min,6.448275862068966,-0.028345057001475136,-0.0620386969183466,0.005348582915396329,9,False
6,mean_response_min,6.547413793103448,-0.024848603473488606,-0.053995057082866234,0.004297850135889021,9,False
6,mean_response_min,6.6465517241379315,-0.020970601506232422,-0.0483386652508761,0.006397462238411259,9,False
6,mean_response_min,6.745689655172414,-0.016800501539244197,-0.04681165290586572,0.013210649827377324,9,False
6,mean_response_min,6.844827586206897,-0.012427754012061386,-0.04922366336775299,0.024368155343630217,9,False
6,mean_response_min,6.94396551724138,-0.007941809364221572,-0.05416925824664887,0.03828563951820573,9,False
6,mean_response_min,7.043103448275862,-0.003432118035262314,-0.060476661225319105,0.05361242515479448,9,False
6,mean_response_min,7.142241379310345,0.0010118695352789309,-0.06743053563031284,0.0694542747008707,9,False
6,mean_response_min,7.241379310344827,0.005300702907864542,-0.07458476123094601,0.08518616704667509,9,False
6,mean_response_min,7.3405172413793105,0.009344931642957034,-0.08162669788266355,0.10031656116857762,9,False
6,mean_response_min,7.439655172413794,0.013055105301018876,-0.08831028808689888,0.11442049868893663,9,False
6,mean_response_min,7.538793103448276,0.01634177344251249,-0.09442443592741574,0.12710798281244073,9,False
6,mean_response_min,7.637931034482759,0.019115485627900393,-0.09977756034256066,0.13800853159836143,9,False
6,mean_response_min,7.737068965517242,0.021286791417645008,-0.10418969969508032,0.14676328253037033,9,False
6,mean_response_min,7.836206896551724,0.02276624037220877,-0.10748834316663554,0.1530208239110531,9,False
6,mean_response_min,7.935344827586207,0.023464382052054242,-0.10950625823565517,0.15643502233976364,9,False
6,mean_response_min,8.0,0.023456156503165855,-0.11005453419680436,0.15696684720313606,9,True
6,mean_response_min,8.03448275862069,0.023281724386597646,-0.11013690396329817,0.15670035273649346,9,False
6,mean_response_min,8.133620689655173,0.022071328144812347,-0.10996100943048139,0.1541036657201061,9,False
6,mean_response_min,8.232758620689655,0.01990228158175097,-0.10921539037246947,0.14901995353597142,9,False
6,mean_response_min,8.331896551724139,0.01689376508122646,-0.10796127813283073,0.14174880829528363,9,False
6,mean_response_min,8.431034482758621,0.013164959027051929,-0.10626754500792933,0.13259746306203318,9,False
6,mean_response_min,8.530172413793103,0.008835043803040355,-0.10421119487521084,0.12188128248129156,9,False
6,mean_response_min,8.629310344827587,0.004023199793004633,-0.10187879150479533,0.1099251910908046,9,False
6,mean_response_min,8.72844827586207,-0.001151392619242057,-0.09936886287508485,0.09706607763660073,9,False
6,mean_response_min,8.827586206896552,-0.006569553049886764,-0.09679534850160722,0.08365624240183368,9,False
6,mean_response_min,8.926724137931036,-0.012112101115116606,-0.09429197210496061,0.07006776987472739,9,False
6,mean_response_min,9.025862068965518,-0.017659856431118382,-0.09201673130493666,0.056697018442699906,9,False
6,mean_response_min,9.125,-0.023093638614079155,-0.09015390081070837,0.04396662358255007,9,False
6,mean_response_min,9.224137931034484,-0.028294267280186018,-0.08890727142608211,0.032318736865710074,9,False
6,mean_response_min,9.323275862068966,-0.0331425620456258,-0.08847326216184187,0.022188138070590273,9,False
6,mean_response_min,9.422413793103448,-0.03751934252658557,-0.08898192814077721,0.013943243087606076,9,False
6,mean_response_min,9.52155172413793,-0.041305428339252326,-0.09041143915995163,0.00780058248144698,9,False
6,mean_response_min,9.620689655172415,-0.04438163909981309,-0.09251972210074,0.0037564439011138276,9,False
6,mean_response_min,9.719827586206897,-0.046628794424454785,-0.09485193359276836,0.0015943447438587846,9,False
6,mean_response_min,9.818965517241379,-0.04792771392936443,-0.0968291596402237,0.0009737317814948535,9,False
6,mean_response_min,9.918103448275863,-0.048159217230729016,-0.09785896638657401,0.0015405319251159746,9,False
6,mean_response_min,10.0,-0.04746067582890598,-0.09761739945002668,0.0026960477922147105,9,True
6,mean_response_min,10.017241379310345,-0.04719104231854964,-0.0973804482489958,0.0029983636118965304,9,False
6,mean_response_min,10.116379310344827,-0.04446855483391246,-0.09386397629222848,0.004926866624403552,9,False
6,mean_response_min,10.215517241379311,-0.04004560812541499,-0.08750283993597133,0.0074116236851413456,9,False
6,mean_response_min,10.314655172413794,-0.034331293571893344,-0.07949135681180977,0.01082876966802309,9,False
6,mean_response_min,10.413793103448276,-0.027734702552183507,-0.07101587208623211,0.015546466981865091,9,False
6,mean_response_min,10.51293103448276,-0.02066492644512131,-0.06308515550155915,0.021755302611316526,9,False
6,mean_response_min,10.612068965517242,-0.01353105662954303,-0.05631692147356903,0.029254808214482973,9,False
6,mean_response_min,10.711206896551724,-0.006742184484284531,-0.05084432937413326,0.03735996040556419,9,False
6,mean_response_min,10.810344827586206,-0.0007074013881818318,-0.046445455492097124,0.04503065271573346,9,False
6,mean_response_min,10.90948275862069,0.004164201279929163,-0.042780768886159136,0.05110917144601746,9,False
6,mean_response_min,11.0,0.007249405024925733,-0.0398510609931673,0.05434987104301877,9,True
6,mean_response_min,11.008620689655173,0.007471139970917388,-0.03958529976110609,0.05452757970294087,9,False
6,mean_response_min,11.107758620689655,0.010040721944242843,-0.03617735034395245,0.056258794232438125,9,False
