mode,incident_zone,duration_hours,start_hour,metric,mean,ci95_low,ci95_high,replications
B_E,1,12.0,8.05,incident_zone_p95_response_min,386.6012883634823,360.72533511299986,412.47724161396474,10
B_E,1,12.0,8.05,incident_zone_strict_4min_rate,0.26175945495573416,0.22723608894708458,0.29628282096438374,10
B_E,1,12.0,8.05,incident_zone_mean_wait_min,100.12454640143294,82.39520071035987,117.853892092506,10
B_E,1,12.0,8.05,incident_zone_mean_delay_penalty_yuan_per_call,20722.13384318303,17163.434877779928,24280.832808586132,10
B_E,1,12.0,8.05,nonincident_zone_calls,62.1,58.338041782428725,65.86195821757128,10
B_E,1,12.0,8.05,nonincident_zone_mean_response_min,97.88160111704799,74.5097790945664,121.25342313952959,10
B_E,1,12.0,8.05,nonincident_zone_p95_response_min,381.6135981401625,359.0135310047005,404.21366527562446,10
B_E,1,12.0,8.05,nonincident_zone_strict_4min_rate,0.1787520012492333,0.1480798998135407,0.2094241026849259,10
B_E,1,12.0,8.05,nonincident_zone_mean_wait_min,91.53947687822048,68.2682675549175,114.81068620152347,10
B_E,1,12.0,8.05,nonincident_zone_mean_delay_penalty_yuan_per_call,18812.070623659445,14142.28276697364,23481.85848034525,10
B_E,1,12.0,8.05,max_incident_queue,34.9,29.142969277560383,40.657030722439615,10
B_E,1,12.0,8.05,incident_end_backlog,34.9,29.142969277560383,40.657030722439615,10
B_E,2,0.5,17.75,calls,5.5,2.574704322837161,8.42529567716284,10
B_E,2,0.5,17.75,mean_response_min,6.3782142718448895,3.543474545883068,9.21295399780671,9
B_E,2,0.5,17.75,p95_response_min,10.691606614821172,4.626154197534957,16.757059032107385,9
B_E,2,0.5,17.75,strict_4min_rate,0.4773448773448774,0.2509128624417515,0.7037768922480033,9
B_E,2,0.5,17.75,mean_wait_min,1.1717505007576992,-0.7002118272130031,3.0437128287284017,9
B_E,2,0.5,17.75,mean_delay_penalty_yuan_per_call,571.1118298379536,39.73650884238225,1102.487150833525,9
B_E,2,0.5,17.75,incident_zone_calls,1.9,0.5322728486010311,3.2677271513989687,10
B_E,2,0.5,17.75,incident_zone_mean_response_min,5.669603847033013,1.5795557454454983,9.759651948620528,8
B_E,2,0.5,17.75,incident_zone_p95_response_min,7.851581992884628,1.1993633673543131,14.503800618414942,8
B_E,2,0.5,17.75,incident_zone_strict_4min_rate,0.7083333333333333,0.40351626695368165,1.013150399712985,8
B_E,2,0.5,17.75,incident_zone_mean_wait_min,1.0426575962827276,-1.4228358419948484,3.5081510345603037,8
B_E,2,0.5,17.75,incident_zone_mean_delay_penalty_yuan_per_call,475.58743607326915,-287.38788485190776,1238.562756998446,8
B_E,2,0.5,17.75,nonincident_zone_calls,3.6,1.4886533147216756,5.711346685278325,10
B_E,2,0.5,17.75,nonincident_zone_mean_response_min,6.234161328119324,3.7477013098551377,8.72062134638351,9
B_E,2,0.5,17.75,nonincident_zone_p95_response_min,9.820876693460054,3.810439342626693,15.831314044293414,9
B_E,2,0.5,17.75,nonincident_zone_strict_4min_rate,0.437037037037037,0.14533551904876746,0.7287385550253065,9
