incident_zone,duration_hours,external_count,replications,mean_response_min_n,mean_response_min_mean,mean_response_min_ci95_low,mean_response_min_ci95_high,cumulative_response_gain_min_n,cumulative_response_gain_min_mean,cumulative_response_gain_min_ci95_low,cumulative_response_gain_min_ci95_high,marginal_response_gain_min_n,marginal_response_gain_min_mean,marginal_response_gain_min_ci95_low,marginal_response_gain_min_ci95_high,total_delay_penalty_yuan_n,total_delay_penalty_yuan_mean,total_delay_penalty_yuan_ci95_low,total_delay_penalty_yuan_ci95_high,avoided_penalty_yuan_n,avoided_penalty_yuan_mean,avoided_penalty_yuan_ci95_low,avoided_penalty_yuan_ci95_high,avoided_penalty_per_vehicle_yuan_n,avoided_penalty_per_vehicle_yuan_mean,avoided_penalty_per_vehicle_yuan_ci95_low,avoided_penalty_per_vehicle_yuan_ci95_high,marginal_break_even_cost_yuan_n,marginal_break_even_cost_yuan_mean,marginal_break_even_cost_yuan_ci95_low,marginal_break_even_cost_yuan_ci95_high,external_dispatches_n,external_dispatches_mean,external_dispatches_ci95_low,external_dispatches_ci95_high
1.0,1.0,3.0,10.0,10.0,5.697855070478431,3.9795243961534648,7.416185744803396,10.0,3.4191764801629567,1.3420099893415949,5.496342970984319,10.0,0.6804091100130654,0.26143727289673585,1.099380947129395,10.0,7747.804714231888,1627.9841779773305,13867.625250486446,10.0,10812.831721897728,2268.371302784075,19357.29214101138,10.0,3604.277240632576,756.1237675946913,6452.430713670461,10.0,2097.910850562746,452.7602966454108,3743.0614044800814,10.0,4.4,3.6310144322718845,5.168985567728116
7.0,1.0,4.0,10.0,10.0,5.117072809341171,4.423482401586641,5.810663217095701,10.0,3.4703099281586622,1.7016397800159189,5.238980076301406,10.0,0.49169770480924246,0.07440339430510284,0.9089920153133821,10.0,3717.708126992692,1249.6992453314383,6185.717008653946,10.0,9024.97655230261,2252.655427321024,15797.297677284198,10.0,2256.2441380756527,563.163856830256,3949.3244193210494,10.0,1429.4306084619705,35.27296952327765,2823.588247400663,10.0,4.6,3.8310144322718838,5.3689855677281155
9.0,1.0,5.0,10.0,10.0,4.966162842155564,4.426767442940586,5.505558241370541,10.0,1.293259466695338,-0.1171217937876956,2.703640727178372,10.0,0.042491829279939795,-0.053631366686074496,0.1386150252459541,10.0,2637.997997840105,1057.5754957785807,4218.420499901629,10.0,3261.5923912746543,-1089.7398831799005,7612.92466572921,10.0,652.3184782549308,-217.94797663598,1522.5849331458417,10.0,115.97385369580752,-146.37723013947448,378.3249375310895,10.0,4.0,2.9336088867171126,5.066391113282887
9.0,1.0,6.0,10.0,10.0,4.958941303159434,4.4264323737702895,5.491450232548578,10.0,1.3004810056914682,-0.12349087122594771,2.724452882608884,10.0,0.007221538996129961,-0.009114717170391992,0.023557795162651912,10.0,2614.88907305249,1067.4859957532615,4162.292150351718,10.0,3284.70131606227,-1113.1475340466104,7682.5501661711505,10.0,547.4502193437116,-185.52458900776844,1280.4250276951916,10.0,23.108924787615706,-29.167094945254142,75.38494452048556,10.0,4.3,2.9917680023155224,5.608231997684477
1.0,2.0,0.0,10.0,10.0,11.329721376236918,7.32183845294448,15.337604299529357,10.0,0.0,0.0,0.0,0.0,,,,10.0,44219.02985059853,16467.738370227158,71970.32133096989,10.0,0.0,0.0,0.0,0.0,,,,0.0,,,,10.0,0.0,0.0,0.0
1.0,2.0,1.0,10.0,10.0,8.91987877750336,6.1566525544844515,11.683105000522268,10.0,2.4098425987335568,0.9794869786059788,3.8401982188611345,10.0,2.4098425987335568,0.9794869786059788,3.8401982188611345,10.0,30524.646056641697,11934.57743744594,49114.71467583746,10.0,13694.38379395683,3631.2215105430387,23757.54607737062,10.0,13694.38379395683,3631.2215105430387,23757.54607737062,10.0,13694.38379395683,3631.2215105430387,23757.54607737062,10.0,2.9,2.4939303619563953,3.3060696380436045
1.0,2.0,2.0,10.0,10.0,7.2329513800886165,5.243447245213057,9.222455514964176,10.0,4.096769996148302,1.8835775153955847,6.309962476901019,10.0,1.686927397414745,0.8257049403341521,2.548149854495338,10.0,21380.883172089925,8206.043140327894,34555.72320385196,10.0,22838.146678508612,7308.609561318692,38367.68379569853,10.0,11419.073339254306,3654.304780659346,19183.841897849266,10.0,9143.76288455178,3348.582685923272,14938.943083180286,10.0,5.3,4.7110662584135135,5.888933741586486
1.0,2.0,3.0,10.0,10.0,6.131197778594594,4.754765536943801,7.507630020245387,10.0,5.198523597642324,2.437007680144921,7.9600395151397265,10.0,1.101753601494023,0.4336499318512822,1.7698572711367637,10.0,15091.06756004304,6325.08263898318,23857.052481102903,10.0,29127.96229055549,9501.29058300937,48754.633998101606,10.0,9709.320763518497,3167.096861003124,16251.544666033871,10.0,6289.815612046881,1693.707055573922,10885.92416851984,10.0,7.8,6.85818886975084,8.74181113024916
7.0,2.0,4.0,10.0,10.0,5.491986659094144,4.9617984313009575,6.022174886887331,10.0,4.321016247584355,2.4524837204176864,6.189548774751024,10.0,0.623545223573306,0.2349594639766447,1.0121309831699672,10.0,8559.30671541543,5523.452099005617,11595.161331825244,10.0,21491.891114211845,10826.755733492044,32157.026494931648,10.0,5372.972778552961,2706.688933373011,8039.256623732912,10.0,2994.073204284977,1033.375130326395,4954.771278243558,10.0,9.2,8.199636463224458,10.20036353677554
10.0,2.0,5.0,10.0,10.0,5.291580900086773,4.890607668138659,5.6925541320348865,10.0,0.902240053678282,-0.05591993260686301,1.860400039963427,10.0,0.03789722618123985,-0.020287677361020044,0.09608212972349975,10.0,5597.242481683898,3612.7512397595674,7581.733723608229,10.0,3225.072866145815,-175.06663001550532,6625.212362307136,10.0,645.0145732291631,-35.01332600310093,1325.0424724614272,10.0,110.84944665313006,-56.323133172600365,278.0220264788605,10.0,6.7,4.913993849898369,8.48600615010163
