candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
C_r201100_tau6,C,200002,980,6.3816867284414895,13.394611898509517,22.06583082239645,0.4020408163265306,4.885618083164127,9.79869268479038,13.666666666666666,0.9906513194198664,556.7455089536039,77944.37125350455,0.0704081632653061,55.53910238906974,7,0.0963133227213759,0,1.4285714285714286,3,6.121477281988112,10.991127268122614,12,0.8333333333333334,,,319.0
C_r201100_tau7,C,200000,980,6.387021137216261,13.370286443338712,24.97606605612092,0.3948979591836735,4.885618083164127,9.79869268479038,16.112141404286294,1.017485631255551,556.3838192799869,77893.73469919818,0.0826530612244898,45.13166115414788,6,0.0989222141498452,3,0.5714285714285714,3,4.039680594298219,8.521036300251971,12,0.75,,,320.0
C_r201100_tau7,C,200001,980,5.752122719181507,12.7404220389094,20.683036880224503,0.4040816326530612,4.885618083164127,8.497474167490214,12.176676104140446,0.5116380517974161,431.19783354576094,60367.69669640653,0.0520408163265306,26.350691734900465,4,0.0497425883691932,0,0.7142857142857143,2,4.808245132678726,9.061896221414294,12,0.8095238095238095,,,321.0
C_r201100_tau7,C,200002,980,6.730233671415985,13.743158841484014,23.16551212420916,0.3744897959183673,4.885618083164127,9.79869268479038,14.201189457377955,1.2518537752896493,620.9446934668706,86932.25708536188,0.0785714285714285,71.61762360053399,8,0.1217080059309381,0,1.7142857142857142,4,5.816636320156211,10.848188083259792,12,0.8214285714285714,,,315.0
C_r201100_tau8,C,200000,980,7.016711536700637,13.999976842823084,26.72750685464933,0.3316326530612244,4.885618083164127,10.473928898284171,19.752884118863864,1.2946919749659378,669.3111347337275,93703.55886272184,0.0938775510204081,49.34406290516199,5,0.1258728308994661,1,0.4285714285714285,1,4.340381239955196,9.993193633818183,12,0.7738095238095238,,,308.0
C_r201100_tau8,C,200001,980,8.261588325030594,15.249887644758484,34.93143137539978,0.3193877551020408,4.885618083164127,11.96211187615551,27.013091809545557,2.4993032767517063,916.0074696158956,128241.04574622535,0.1,98.89965316851158,7,0.2429878185730825,2,4.142857142857143,6,2.8298229877811822,10.092757961045429,12,0.8095238095238095,,,308.0
C_r201100_tau8,C,200002,980,8.848282238779426,15.861207408847456,32.96969583818495,0.3,6.771236166328253,15.42253848760804,26.96171589022764,2.857423073510238,1029.5985893629106,144143.8025108075,0.1357142857142857,98.34469439840176,9,0.2778050210357176,0,3.0,6,7.795325214410601,14.369872856166776,12,0.8095238095238095,,,314.0
C_r201101_tau4,C,200000,980,6.301210421493606,13.28447572761606,24.472184168686542,0.4081632653061224,4.885618083164127,9.79869268479038,15.886658705050028,0.9891497202126704,541.8747373599459,75862.46323039243,0.0816326530612244,39.42997357832064,5,0.0961673339095651,1,0.2857142857142857,1,3.808874323385984,8.45183632298891,12,0.7857142857142857,,,405.0
C_r201101_tau4,C,200001,980,6.156079126024328,13.14437844575222,23.413666234542205,0.4030612244897959,4.885618083164127,9.79869268479038,13.815591065608997,0.8318097739983517,511.8280701028247,71655.92981439547,0.073469387755102,40.79778323883511,4,0.0808703946942841,0,1.4285714285714286,3,5.167692644706091,9.782695787914436,12,0.8214285714285714,,,400.0
C_r201101_tau4,C,200002,980,6.439984066234336,13.452909236302364,23.15436414115188,0.3959183673469387,4.885618083164127,10.02416822037993,14.332465402321075,0.9458518478600292,567.1804867162548,79405.26814027566,0.0755102040816326,45.50242392929795,7,0.0919578185419473,1,1.2857142857142858,2,5.869511995077185,10.644172424816968,12,0.8333333333333334,,,395.0
C_r201101_tau5,C,200000,980,6.313084037433416,13.296349343555864,24.472184168686542,0.4091836734693878,4.885618083164127,9.672452738984504,15.886658705050028,1.0246950404535358,544.4535421805607,76223.4959052785,0.0816326530612244,39.42997357832064,5,0.0996231289329826,1,0.2857142857142857,1,3.695558034813166,8.28242335923762,12,0.7857142857142857,,,405.0
C_r201101_tau5,C,200001,980,5.977194609651962,12.965493929379852,22.848129320496728,0.4030612244897959,4.885618083164127,9.79869268479038,13.41905115294917,0.6766370503315705,476.0511668283515,66647.16335596921,0.0632653061224489,29.67596203530411,4,0.0657841576711249,0,0.5714285714285714,2,5.220355522873186,9.595420403024828,12,0.7976190476190477,,,399.0
C_r201101_tau5,C,200002,980,6.397040507725128,13.409965677793156,23.14073271550705,0.396938775510204,4.885618083164127,9.79869268479038,13.948581790409756,0.9200199489978296,558.7958566470663,78231.41993058928,0.0755102040816326,45.50242392929795,7,0.0894463839303445,1,1.1428571428571428,2,5.938860451364639,10.644172424816968,12,0.8095238095238095,,,397.0
C_r201101_tau6,C,200000,980,6.250230227349646,13.233495533472096,24.46666666666667,0.4081632653061224,4.885618083164127,9.79869268479038,14.973720043001688,0.948599173636526,531.6786985311535,74435.0177943615,0.0816326530612244,37.29953907801246,4,0.0922249196591067,1,0.2857142857142857,1,3.697977940333844,8.28242335923762,12,0.7857142857142857,,,405.0
C_r201101_tau6,C,200001,980,6.020874232268988,13.00917355199688,23.15436414115188,0.4030612244897959,4.885618083164127,9.79869268479038,13.522072617464689,0.7148427040855402,484.7870913517567,67870.19278924594,0.0693877551020408,30.555336711957352,4,0.0694985962305386,0,1.1428571428571428,2,5.181576675502522,9.595420403024828,12,0.8095238095238095,,,398.0
C_r201101_tau6,C,200002,980,6.4365988296380445,13.44952399970607,23.14073271550705,0.3928571428571428,4.885618083164127,10.02416822037993,14.174026122351618,0.9324238289533686,565.8911944990372,79224.7672298652,0.0795918367346938,45.50242392929795,7,0.0906523167037997,1,1.1428571428571428,2,5.913406567104435,10.644172424816968,12,0.8214285714285714,,,397.0
C_r201101_tau7,C,200000,980,6.455404637329077,13.438669943451526,24.6548169613158,0.3816326530612245,4.885618083164127,10.135711811788756,16.699503575293374,0.9921450554546398,567.4074580780604,79437.04413092845,0.0846938775510204,48.48098705846496,4,0.0964585470580899,1,0.5714285714285714,2,3.752450203612158,8.757283188833194,12,0.7380952380952381,,,405.0
C_r201101_tau7,C,200001,980,6.142168063099653,13.130467382827543,23.15436414115188,0.3836734693877551,4.885618083164127,9.79869268479038,13.666666666666666,0.6612560533794081,505.1683064974817,70723.56290964744,0.0693877551020408,29.91246665666404,4,0.0642887829674424,0,0.7142857142857143,2,6.3449794960872365,10.961629202153402,12,0.8452380952380952,,,394.0
C_r201101_tau7,C,200002,980,6.635626244910196,13.648551414978222,23.58625945021149,0.3673469387755102,4.885618083164127,10.187660969524543,15.249082149978106,0.9978749742750608,600.5946367371411,84083.24914319975,0.0857142857142857,48.07760767623404,7,0.0970156224989642,1,1.2857142857142858,3,5.716703467251054,10.647977598623784,12,0.8571428571428571,,,395.0
C_r201101_tau8,C,200000,980,8.176423539616453,15.1596888457389,31.036619358970995,0.3020408163265306,6.771236166328253,15.1405419372438,24.80514160977452,2.055385678273791,895.6889099377483,125396.44739128476,0.1346938775510204,59.78081046173611,5,0.1998291631655074,2,1.0,2,3.6143667251691696,10.162883063519343,12,0.7976190476190477,,,391.0
C_r201101_tau8,C,200001,980,9.577361792026574,16.565661111754466,42.4836456864323,0.2938775510204082,5.98142396999972,17.348236146683856,36.97914084919522,3.461028025901121,1174.016785690935,164362.3499967309,0.1408163265306122,103.19798848675418,10,0.3364888358514979,2,3.857142857142857,7,4.255725651619853,13.158269404467667,12,0.8333333333333334,,,392.0
